smiles,-logKd/Ki
O=C([O-])c1ccc(C=NOCCON=Cc2cc(=O)[nH]c(=O)[nH]2)cc1,5.2199999999999998
CC(C)C1[NH2+]CC(O)C(O)C1O,5.2199999999999998
c1ccc2c(-c3ccncc3)n[nH]c2c1,5.2199999999999998
CC(C)OP(=O)(OC(C)C)c1ccccc1CS,5.2199999999999998
COC(=O)c1ccc(Cl)cc1N,5.2199999999999998
C[N+](C)(C)CC(=O)[O-],5.2199999999999998
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,5.2199999999999998
O=C(Oc1ccc2c3c(cccc13)C(=O)O2)c1ccc([N+](=O)[O-])cc1,5.2199999999999998
[NH3+]CCCCC([NH3+])C(=O)NC(CC(=O)[O-])C(=O)NC(CCCC[NH3+])C(=O)[O-],5.2300000000000004
NC(=O)c1cn(C(CO)CCc2ccccc2)cn1,5.2300000000000004
O=C1NS(=O)(=O)c2ccccc21,5.2300000000000004
COc1ccc(-c2ccc3sc(C(N)=[NH2+])cc3c2)cc1OC,5.2300000000000004
OC1C[NH2+]CC(OC2OCC(O)C(O)C2O)C1O,5.2400000000000002
O=S(=O)(c1cccc2cnccc12)N1CCC[NH2+]CC1,5.2400000000000002
CC(C)Cn1c(=O)n(C)c(=O)c2c(-c3ccncc3)n(Cc3cccc4ccccc34)nc21,5.2400000000000002
CC(=O)NCCc1c[nH]cn1,5.2400000000000002
CCCCCCCCCCCC(=O)[O-],5.2400000000000002
CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,5.2400000000000002
CC(C)(C)c1cccc(C2C=CC=NC2=O)c1,5.2400000000000002
C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,5.25
COc1cc2c(cc1OS(N)(=O)=O)CCC1C2CCC2(C)C(O)CCC12,5.2699999999999996
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,5.2699999999999996
COc1ccc(C2C(O)C(O)C(C)[NH+]2C)cc1,5.2699999999999996
[NH3+]CCCCC([NH3+])C(=O)N1CCCC1C(=O)NC(CCCC[NH3+])C(=O)[O-],5.2800000000000002
NC(=[NH2+])NC(=O)c1nc(Cl)c(N)nc1N,5.2800000000000002
Cn1c(-c2ccccc2)c(-c2cn(CCC(=O)Nc3ccc(-c4ccccc4)cc3)nn2)c2cc(C(=O)[O-])c(O)cc21,5.2800000000000002
COc1cc(C=CCO)ccc1O,5.2800000000000002
CCC(C)C(NC(=O)C1CCCN1C(=O)C(NC(=O)C(C)[NH3+])C(C)C)C(=O)[O-],5.2800000000000002
O=C([O-])C(=O)Nc1sc2c(c1C(=O)[O-])CC[NH2+]C2,5.29
CCCCCCCCN=C1SCC2C(O)C(O)C(O)C(O)N12,5.29
O=c1[nH]cnc2c(C3OC(CO)C(O)C3O)n[nH]c12,5.2999999999999998
Cc1cc(N=Nc2ccccc2C(=O)[O-])ccc1O,5.2999999999999998
[NH3+]Cc1ccc(Cl)cc1,5.2999999999999998
CC(=O)NC1C(O)C=C(C(=O)[O-])OC1C(O)C(O)CO,5.2999999999999998
CCC(C)C(NC(=O)C([NH3+])CO)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC[NH3+])C(=O)NC(CC(C)C)C(=O)[O-])C(C)CC,5.2999999999999998
COCCCOc1ccnc(C[S+](O)c2nc3ccccc3[nH]2)c1C,5.2999999999999998
CC(C)C(NC(=O)C(CCC(=O)[O-])NC(=O)C(CCC(=O)[O-])NC(=O)C(NC(=O)C(NC(=O)C1CCC[NH2+]1)C(C)O)C(C)C)C(=O)NC(CC(=O)[O-])C(=O)[O-],5.2999999999999998
[NH3+]C(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-],5.3099999999999996
COC1OC(CO)C(O)C(OC2OC(C)C(O)CC2O)C1OC1OC(CO)C(O)C(O)C1O,5.3099999999999996
[NH3+]C1(C(=O)[O-])CC1,5.3200000000000003
O=C([O-])CC(O)C(=O)[O-],5.3200000000000003
[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)[O-],5.3200000000000003
CCCCCCSCC(NC(=O)CCC([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-],5.3300000000000001
CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,5.3300000000000001
O=C(NCC=CC1OC(n2cnc(C(F)(F)F)c2)C(O)C1O)c1cc([N+](=O)[O-])cc(O)c1O,5.3300000000000001
[NH3+]C(CO)C(=O)[O-],5.3300000000000001
O=C(NO)NC(Cc1ccccc1)C(=O)[O-],5.3399999999999999
FC(F)(CNc1nccc2oc(Cc3ccccc3-n3cncn3)nc12)C1CCCC[NH2+]1,5.3399999999999999
NS(=O)(=O)C1OC(CO)C(O)C(O)C1O,5.3399999999999999
O=S(=O)([O-])OC1C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C1OS(=O)(=O)[O-],5.3399999999999999
Cc1cc(OCC(=O)[O-])cc(C)c1Cc1ccc(O)c(C(C)C)c1,5.3399999999999999
O=C(C1CCN(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1,5.3499999999999996
O=C([O-])c1ccnc(C(=O)[O-])c1,5.3499999999999996
CC(=O)OCC1OC(OC2C(COC(C)=O)OC(S(N)(=O)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,5.3499999999999996
CCCCCC=CCC=CCC=CCC=CCCCC(=O)[O-],5.3600000000000003
CC1C=CC(CC(NC(=O)C(C)NC(=O)C2CCCN2C(=O)C2CC3CCCCC3N2C(=O)C([NH3+])CC=CNC(N)=[NH2+])C(=O)O)CC1,5.3600000000000003
Nc1ncnc2c1nc(NCc1ccc3ccccc3n1)n2C1OC(CO)C(O)C1O,5.3600000000000003
CC1CCC(c2ccccc2-c2cc(-c3ccccc3)sc2C(=O)[O-])CC1,5.3600000000000003
CC=C1C2C=C(C)CC1([NH3+])c1ccc(=O)[nH]c1C2,5.3700000000000001
CC(C)(C)NC(=O)C1C[NH+](Cc2cccnc2)CC[NH+]1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,5.3700000000000001
C#Cc1cn(C2OC(CO)C(O)C(O)C2O)c(=O)[nH]c1=O,5.3700000000000001
CC(N=Cc1ccc(C(N)=[NH2+])cc1O)C(=O)[O-],5.3799999999999999
CCCCCCCCCCCC(=O)[O-],5.3799999999999999
O=C(Nc1ccccc1)Nc1ccccc1,5.3799999999999999
CC1(C)N=C2NC(=[NH2+])NC(=O)C2N=C1C(=O)NCC(=O)NCCS(=O)(=O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,5.3799999999999999
[NH3+]C(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCCNc1ccncc1,5.3899999999999997
O=C([O-])Cc1ccc(O)c(Cl)c1,5.3899999999999997
NS(=O)(=O)C1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,5.3899999999999997
ON1CC=CC=C1S,5.3899999999999997
O=C([O-])c1ccc2cc[nH]c2c1,5.3899999999999997
CC(=O)NC1C(O)C=C(C(=O)[O-])OC1C(O)C(O)CO,5.4000000000000004
COC1OC(C)C(O)C(O)C1OC1OC(CO)C(O)C(OC2OC(C)C(O)C(OC3OC(C)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)C2O)C1NC(C)=O,5.4000000000000004
CC(C)CC(CS(C)(=N)=N)C(=O)NC1Cc2cn(c3ccccc23)CCCCCCNC1=O,5.4000000000000004
CSCCC([NH3+])C(=O)NC(CC(=O)[O-])C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCSC)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(C)C(=O)NC(C)C(=O)[O-],5.4000000000000004
C[N+](C)(C)CC(=O)[O-],5.4000000000000004
N#Cc1ccc(C(C(O)Cc2ccc(F)cc2)n2cncn2)cc1,5.4000000000000004
[NH3+]C(Cn1ccc(=O)n(Cc2ccccc2C(=O)[O-])c1=O)C(=O)[O-],5.4000000000000004
CC(C)(CCl)C(=O)Nc1ccc(C(F)(F)F)cc1,5.4000000000000004
COC1OC(C)C(O)C(O)C1O,5.4000000000000004
Cc1cc(C#Cc2ccccc2C=NN2CCOC2=O)nc(N)n1,5.4000000000000004
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,5.4000000000000004
O=C([O-])c1ccccc1NC1CCCCC1,5.4000000000000004
C[N+](C)(C)CC(=O)[O-],5.4000000000000004
CCCN(C(=O)NC(CSCc1ccc(Br)cc1)C(=O)[O-])C(=O)c1cccc(C#Cc2ccc(F)cc2F)c1,5.4000000000000004
O=C([O-])c1ccccc1Nc1ccccc1C(=O)[O-],5.4000000000000004
[NH3+]C(CCS)C(=O)[O-],5.4000000000000004
C[NH+](C)C(Cc1c[nH]cn1)C(=O)[O-],5.4000000000000004
CC(=O)NC1c2nc(C(=O)Nc3ccccc3)cn2C(CO)C(O)C1O,5.4100000000000001
NC(=[NH2+])c1ccc(NC(=O)c2ccccc2O)cc1,5.4199999999999999
CC1=NC(C(=O)[O-])C(O)CN1,5.4199999999999999
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,5.4199999999999999
O=C([O-])C(O)C(O)C(=O)[O-],5.4299999999999997
NC(=[NH2+])NC=CCC([NH2+]C(CCC(=O)[O-])C(=O)[O-])C(=O)[O-],5.4299999999999997
[NH3+]C(Cn1c2c(c(=O)[nH]c1=O)CCC2)C(=O)[O-],5.4400000000000004
Cc1cc(C(=O)NC(C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)OCc2ccccc2)CC2CCNC2=O)C(C)C)no1,5.4400000000000004
Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O,5.4400000000000004
[NH2+]=C(NO)NCCCC([NH3+])C(=O)[O-],5.4400000000000004
CN1C(=[NH2+])NC(c2ccccc2)(c2ccccc2)C1=O,5.4400000000000004
CCc1nc(N)nc(N)c1-c1ccc(NCc2cc(F)cc(F)c2)cc1,5.4500000000000002
[NH3+]CCCCC([NH3+])C(=O)[O-],5.4500000000000002
[NH3+]CCCCC([NH3+])C(=O)NC(CC[NH3+])C(=O)NC(CCCC[NH3+])C(=O)[O-],5.46
C[NH+](C)CCSCc1cc(N)cc2c(=O)[nH]c(N)nc12,5.46
CCCCCNC(=O)C(Cc1ccc(OC(C(=O)[O-])C(=O)[O-])cc1)NC(=O)NC(Cc1ccccc1)C(=O)[O-],5.4699999999999998
NC(=[NH2+])c1ccc2[nH]c(-c3ccccc3O)nc2c1,5.4699999999999998
CC1(C)CCC[NH2+]C1c1ccc(O)c(C(=O)c2ccc(C(=O)NC3CCC[NH2+]CC3NC(=O)c3ccncc3)cc2)c1F,5.4699999999999998
CC([NH3+])C(=O)NC(CCCC[NH3+])C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC(=O)[O-])C(=O)[O-],5.4699999999999998
Cc1[nH]c2ccccc2c1CC(=O)NC(Cc1ccccc1)C(=O)N(C)c1ccccc1,5.4699999999999998
O=C([O-])c1ccccc1O,5.4699999999999998
N=C1Cc2ccccc2C(=O)N1,5.4699999999999998
O=C1NC(=[N+]2CCCC2)Cc2ccccc21,5.4699999999999998
CCCCCC(O)CC,5.4800000000000004
OC1C2CCC(O)([NH2+]2)C(O)C1O,5.4800000000000004
CCOC(=O)c1c(C)c(C(=O)N2CC[NH+](Cc3ccccc3)CC2)c(C)n1CC,5.4800000000000004
COC1OC(CNS(=O)(=O)c2c(C)cc(C)cc2C)C(O)C(O)C1O,5.4800000000000004
COc1ccc(OCCOC(=O)C2CCCCN2S(=O)(=O)c2ccc3[nH]c(=O)sc3c2)cc1OC,5.4800000000000004
NS(=O)(=O)c1cccc(C(=O)CSc2ncccn2)c1,5.4800000000000004
OCc1cn(C2OC(CO)C(O)C(O)C2O)nn1,5.4800000000000004
[NH3+]CCCC[NH2+]CCC[NH3+],5.4900000000000002
COC(=O)c1c(O)cccc1OCCCCNC(=O)C(Cc1ccc(OC(C(=O)[O-])C(=O)[O-])cc1)NC(=O)OC(C)(C)C,5.4900000000000002
O=C([O-])COc1c(C(=O)[O-])sc(-c2ccccc2)c1Br,5.4900000000000002
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCN(C(=O)CC[NH+]1CCCCC1)C2,5.4900000000000002
c1coc(CNc2ncnc3[nH]cnc23)c1,5.4900000000000002
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,5.4900000000000002
OCC(O)COC1OC(CO)C(O)C(O)C1O,5.4900000000000002
Clc1ccc2c(NCC3CC3)ncnc2c1,5.4900000000000002
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)CC(C)(C)C)cc1,5.4900000000000002
[NH3+]C(Cc1cc(Cl)c([N+](=O)[O-])cc1CCC(=O)[O-])C(=O)[O-],5.5
CCCNC(=O)C1CCCN1C(=O)C([NH3+])C(c1ccccc1)c1ccccc1,5.5099999999999998
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,5.5099999999999998
Cc1ccc2c(=O)c3cccc(CC(=O)[O-])c3oc2c1C,5.5099999999999998
O=C1NC(=O)C2(N1)OC(CO)C(O)C(O)C2O,5.5199999999999996
[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(=O)[O-])C(=O)[O-],5.5199999999999996
CC1C[NH2+]CCN1S(=O)(=O)c1cccc2cnccc12,5.5199999999999996
O=C([O-])C1CC2(C(=O)[O-])C=CC(O)C(C2)O1,5.5199999999999996
OCC1OC(OCC2[NH2+]CC(O)C2O)C(O)C1O,5.5199999999999996
O=C([O-])C1(O)CC(O)C(O)C(C(O)CO)O1,5.5199999999999996
O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cccc(Br)c1,5.5199999999999996
COCc1c(CO)cnc(C)c1O,5.5199999999999996
NC(=[NH2+])c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,5.54
[NH3+]CCCCC([NH3+])C(=O)NC(CCCC[NH3+])C(=O)NC(CCCC[NH3+])C(=O)[O-],5.54
NC(=[NH2+])NCCCC([NH3+])C(=O)[O-],5.54
CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1[NH2+]C1C=C(CO)C(O)C(O)C1O,5.54
CC(=O)OC1C(C)OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C1OC(C)=O,5.54
CCN1c2cc(N)ccc2-c2ccc(N)cc2C1c1ccccc1,5.54
O=C([O-])c1cc(-c2ccc(CNC(=O)c3ccc(-c4ccc(C(=O)[O-])o4)cc3Cl)cc2)n(-c2ccc(Cl)c(Cl)c2)n1,5.54
CC(N=Cc1cc(C(N)=[NH2+])ccc1O)C(=O)[O-],5.5499999999999998
O=C([O-])C1=CC(O)C(O)C(OC2C(C(=O)[O-])OC(O)C(O)C2O)O1,5.5499999999999998
Cn1cnc2c1c(=O)n(CCn1c(=O)c3c(ncn3C)n(C)c1=O)c(=O)n2C,5.5499999999999998
c1ccc2[nH]nnc2c1,5.5499999999999998
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,5.5599999999999996
CC(=O)NC1[NH2+]CC(CO)C(O)C1O,5.5700000000000003
CC(=O)NCCc1ccc(S(N)(=O)=O)cc1,5.5700000000000003
CC(C)(CO)C(O)C(=O)NCCC(=O)[O-],5.5700000000000003
CC(C)C([NH3+])C(=O)NS(=O)(=O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,5.5700000000000003
O=N[N+](=O)c1ccccc1,5.5700000000000003
CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4[N+](C)(C)C)C(O)C3NC(C)=O)C(O)C2NC(C)=O)C1O,5.5700000000000003
O=C([O-])c1cc(Br)ccc1NC1CCC[NH2+]C1,5.5800000000000001
CCC1CC1(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3cn(cc13)C(=O)O2)C(=O)NS(=O)(=O)C1CC1,5.5800000000000001
COC1OC(C)C(NC(=O)C(O)CCO)C(O)C1OC,5.5899999999999999
CCC(C)C([NH3+])C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)[O-])C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(C(=O)[O-])C(C)CC)C(C)O,5.5899999999999999
O=C([O-])C(F)=Cc1ccc(O)cc1,5.5899999999999999
CCCCCOC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C1O,5.5899999999999999
[NH3+]C(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCc1cnccc1Cl,5.5899999999999999
Cc1ccc2c(c1Br)C(O)(CC(=O)c1ccc3c(c1)OCO3)C(=O)N2,5.5899999999999999
COc1cc(Cc2nc3ccccc3c3[nH]c(N)n[n+]23)cc(OC)c1,5.5899999999999999
O=c1[nH]cnc2nc[nH]c12,5.5999999999999996
CCCC(=O)NC1C(=NOC(=O)Nc2ccccc2)OC(CO)C(O)C1O,5.5999999999999996
CC(=O)NC1C(O)OC(CO)C(O)C1O,5.5999999999999996
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,5.5999999999999996
COCC1OC(OC2C3=C(C(C)C)CCC3(C)C=C3C(CCC3(O)COC)C(C)C2O)C(O)C2OC3OC12OC3(C)CCOC=O,5.5999999999999996
CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,5.5999999999999996
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,5.6100000000000003
NC(=[NH2+])Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,5.6200000000000001
[NH3+]CCCC(=O)[O-],5.6200000000000001
Nc1ncnc2c1nc(NCc1ccc3ccccc3n1)n2C1OC(CO)C(O)C1O,5.6200000000000001
Cc1cc(OCC(=O)[O-])cc(C)c1Cc1ccc(O)c(C(C)C)c1,5.6200000000000001
O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cccc(C(F)(F)F)c1,5.6200000000000001
Nc1ccc2c(NC3CC3)nc(-c3ccccc3)nc2c1,5.6200000000000001
O=C([O-])C(Cl)Cc1ccccc1,5.6200000000000001
OCC1[NH2+]CC(O)C(O)C1O,5.6200000000000001
CSCCC(NC(=O)C(C)[NH3+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(C(=O)[O-])C(C)C,5.6200000000000001
NC(=[NH2+])c1ccc(OCCCCCOc2ccc(C(N)=[NH2+])cc2)cc1,5.6299999999999999
CCCCCCCCCCCCCCCC(=O)[O-],5.6299999999999999
O=C([O-])c1ccccc1NCc1ccco1,5.6299999999999999
[NH3+]C(CS)C(=O)[O-],5.6399999999999997
NC(=[NH2+])c1ccc(C2C3C(=O)N(Cc4ccc5c(c4)OCO5)C(C4CC4)C3C3CCC[NH+]32)cc1,5.6399999999999997
O=C([O-])CC(=O)NC(CS)Cc1ccccc1,5.6399999999999997
CN(C)C(=O)c1cc(-c2[nH]ncc2-c2ccccc2)c[nH]1,5.6399999999999997
C[N+](C)(C)CCO,5.6399999999999997
CN1Cc2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c21)OCO4,5.6399999999999997
CSCCC(NC(C)=O)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCC(=O)[O-])C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)[O-])C(C)C,5.6399999999999997
O=C(CCC1=CC(O)(C(=O)[O-])CC(O)C1O)Nc1ccccc1,5.6399999999999997
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,5.6399999999999997
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,5.6600000000000001
O=C([O-])C(Cc1ccccc1)N(Cc1cccc(C(F)(F)F)c1)C(=O)c1ccc(Cl)cc1Cl,5.6600000000000001
CCCCC(C[NH2+]C(CCCC)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(N)=[NH2+])C(N)=O)NC(=O)C(NC(=O)C(NC(C)=O)C(C)OC)C(C)CC,5.6600000000000001
O=c1[nH]ccc2c(S(=O)(=O)N3CCC[NH2+]CC3)cccc12,5.6600000000000001
CC(C)CC(NC(=O)C(CC(=O)[O-])NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(C)NC(=O)C1CCCN1C(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C([NH3+])CCC(N)=O)C(=O)[O-],5.6600000000000001
[NH3+]C(CCCC([NH3+])C(=O)[O-])C(=O)[O-],5.6600000000000001
CC1OCC(O)C(O)C1O,5.6600000000000001
CC1(C)OC2COC3(CNS(N)(=O)=O)OC(C)(C)OC3C2O1,5.6699999999999999
O=S(=O)(c1ccccc1)N(Cc1ccccc1)C1C[NH2+]CC1N(Cc1ccccc1)S(=O)(=O)c1ccccc1,5.6699999999999999
CCCN(C)C(=O)C1OC(C(=O)[O-])=CC(NC(N)=[NH2+])C1NC(C)=O,5.6699999999999999
CC(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(N)=[NH2+])C(N)=O)C(C)C,5.6799999999999997
OC1C[NH+]2CCC(O)C2C(O)C1O,5.6799999999999997
Nc1ncnc2c1ncn2C1OCC(O)C1O,5.6799999999999997
CCc1cc2c(cc1OS(N)(=O)=O)CCC1C2CCC2(C)C(O)CCC12,5.6799999999999997
CCCN(C(=O)NC(CSCC(C)C)C(=O)[O-])C(=O)c1cccc(C#Cc2ccc(F)cc2F)c1,5.6799999999999997
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5.6799999999999997
[NH3+]CCCC[NH3+],5.7000000000000002
Nc1cc(Nc2ccc(S(N)(=O)=O)cc2)ncn1,5.7000000000000002
CC(C)C([NH3+])C(=O)N1CCCC1,5.7000000000000002
Nc1ncnc2c1ncn2C1OC(CSCCC([NH3+])C(=O)[O-])C(O)C1O,5.7000000000000002
CCCCC(C[NH2+]C(CCCC)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(N)=[NH2+])C(N)=O)NC(=O)C(NC(=O)C(NC(C)=O)C(C)O)C(C)CC,5.7000000000000002
CCCCCCCN(CCc1ccc(OC(C)(CC)C(=O)[O-])cc1)c1nc2ccccc2o1,5.7000000000000002
CC(=O)NC1C(O)C=C(C(=O)[O-])OC1C(O)C(O)CO,5.7000000000000002
C=CCc1cc(-c2ccccc2)ccc1OCCC[NH2+]C(C)C,5.7000000000000002
Cc1nc2c(c(=O)[nH]1)CSCC2,5.7000000000000002
OCC1C(O)C(O)C(O)c2nccn21,5.7000000000000002
Nc1cccc(C(=O)[O-])c1,5.7000000000000002
O=C(COc1ccccc1Br)NCCc1nc2ccccc2[nH]1,5.7000000000000002
O=[N+]([O-])c1ccc2nn[nH]c2c1,5.7000000000000002
C=C(C)C1C[NH2+]C(C(=O)[O-])C1CC(=O)[O-],5.7000000000000002
CC1[NH2+]C(c2nc3ccccc3[nH]2)C(O)C1O,5.7000000000000002
Nc1nc(-c2ccc(Cc3ccccc3)cc2)cs1,5.7000000000000002
CC1(C)Nc2nc(N)[nH]c(=O)c2N=C1C(=O)NCC(=O)NCCS(=O)(=O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,5.7000000000000002
Cc1ccc2c(=O)c3cccc(CC(=O)[O-])c3oc2c1C,5.7000000000000002
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,5.71
Cc1cc(CNS(=O)(=O)c2cccc(NC=C3CCOC3=O)c2)nc(N)n1,5.7199999999999998
[NH3+]C(CC(=O)[O-])C(=O)[O-],5.7199999999999998
CC(OC(=O)Nc1ccc(Cl)c(Cl)c1)c1nc2ccccc2[nH]1,5.7199999999999998
[NH3+]C(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCc1cc(Cl)ccn1,5.7199999999999998
C[N+](C)=c1ccn(Cc2ccc(-c3ccc(Cn4cnc(N)c5ncnc4-5)cc3)cc2)cc1,5.7199999999999998
[NH3+]C1Cc2ccccc2C1NC(=O)C(=O)Nc1ccc(Cl)c(F)c1,5.7199999999999998
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,5.7300000000000004
CNc1nc2c(N)ncnc2n1C1OC(COCC(N)=O)C(O)C1O,5.7300000000000004
CCC(C)C(NC(=O)C(C)[NH3+])C(=O)NC(C)C(=O)NC(C(=O)[O-])C(C)C,5.7300000000000004
NC(=[NH2+])c1ccc2[nH]c(-c3ncccc3O)nc2c1,5.7400000000000002
NC(=[NH2+])c1cc2cc(-c3cccc(-c4ccccc4)c3O)[nH]c2cc1Cl,5.7400000000000002
COc1nccnc1C(C)C,5.7400000000000002
O=C([O-])CNC(=O)C(CS)Cc1ccccc1,5.7400000000000002
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1[NH+]2C,5.7400000000000002
NC(=[NH2+])c1ccc(N=NNc2ccc(C(N)=[NH2+])cc2)cc1,5.7400000000000002
COc1ccc2c(c1)cc(C(=O)NS(=O)(=O)c1cc3ccccc3o1)n2CC(=O)[O-],5.7400000000000002
COc1ccc(NC(=S)NCCCn2ccnc2)cc1OC,5.7400000000000002
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,5.7400000000000002
CCC(CC)OC1C=C(C(=O)[O-])CC([NH3+])C1NC(C)=O,5.75
CC(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCC[N+](C)(C)C)C(=O)NC(CO)C(N)=O,5.75
[NH3+]C(Cn1oc(=O)[nH]c1=O)C(=O)[O-],5.7599999999999998
CCCCc1c(C)nc2ccc(OC)cc2c1SCCC#N,5.7599999999999998
COC(=O)CCC(CC([NH3+])C(=O)[O-])C(=O)[O-],5.7599999999999998
NC(=[NH2+])c1cc2c(I)cccc2s1,5.7699999999999996
CC(=O)NC1C(=NOC(=O)Nc2ccccc2)OC(CO)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C1O,5.7699999999999996
COC1OCC(O)C(O)C1O,5.7699999999999996
O=C([O-])c1nc(-c2ccccc2)[nH]c1C(=O)[O-],5.7699999999999996
OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,5.7699999999999996
Nc1nc(N2CC[NH+](CCOc3ccc(Br)cc3)CC2)n[nH]1,5.7699999999999996
O=C(CC[NH+]1CCCCC1)N1CCc2nc(O)c3cc(F)ccc3c2C1,5.7699999999999996
CC([NH3+])C(=O)NC(C(=O)NC(C)C(=O)NC(C)C(=O)[O-])C(C)O,5.7699999999999996
Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1ccc(C(C)C)cc1,5.7699999999999996
